date,temp,rain,pressure,wind_speed,humidity
08-May-00,15.5,0,998.2,5,11
09-May-00,15.3,0,999.5,3.7,7
10-May-00,16.25,0,999.8,7.4,12
11-May-00,14,0.1,998,15.3,21
12-May-00,10.5,3.6,997.2,13.9,22
13-May-00,12.15,1.2,998.8,13.6,19
14-May-00,13.1,3.3,998.2,10.4,15
15-May-00,12.85,1,992.8,11.5,16
16-May-00,10.65,24.5,986.4,11.7,25
17-May-00,9.1,1.1,990.5,12,20
18-May-00,9.85,0.9,992.8,14.1,22
19-May-00,11.25,0,993.4,9.1,16
20-May-00,10.4,5.5,991.7,11.2,20
21-May-00,11.85,0,993.3,10.3,16
22-May-00,9.95,5.4,993.1,7.3,14
23-May-00,10.3,5.9,989,13.1,20
24-May-00,9.75,3.5,991.7,7.4,14
25-May-00,9.2,1.3,990.2,10,21
26-May-00,9,3.6,988.8,6.1,19
27-May-00,8.55,2.5,984.6,8.4,18
28-May-00,8.6,0.3,988,11.5,22
29-May-00,10,0,995.2,5.7,13
30-May-00,11.9,0,995.2,5.3,10
31-May-00,10.25,6.1,993.2,9.6,17
01-Jun-00,13.3,4.4,990,14,20
02-Jun-00,13.6,0,993.8,6.8,13
03-Jun-00,13.2,0.6,995.8,4.8,10
04-Jun-00,13.1,1.7,998.2,4.8,9
05-Jun-00,12.65,0,1000.6,7.3,16
06-Jun-00,12.75,0.2,1002.9,11.3,20
07-Jun-00,11.1,8.6,998.2,10,17
08-Jun-00,10.65,9.2,989.9,9.6,18
09-Jun-00,10.35,0,993.2,7.4,13
10-Jun-00,10.55,0.7,993,11.4,20
11-Jun-00,11.7,0,997,10.8,20
12-Jun-00,13.9,0.4,1000.5,14.4,22
13-Jun-00,14.2,0.9,1002.7,9,15
14-Jun-00,15.2,1.7,1002.5,11.1,17
15-Jun-00,15.3,0.2,1005.9,5.3,11
16-Jun-00,12.6,0.3,1003.2,11.3,16
17-Jun-00,16.1,0.4,1000.5,6.5,13
18-Jun-00,16.45,0,996.9,8.5,16
19-Jun-00,14.1,0,991,7.3,13
20-Jun-00,13.2,20.4,984.5,13.6,19
21-Jun-00,11.9,6.9,981.5,14.8,23
22-Jun-00,13.45,0.6,989.9,14.5,21
23-Jun-00,11.9,0,1001.5,13.5,21
24-Jun-00,11.45,1.1,1003.4,3.8,10
25-Jun-00,12.5,0,1003.9,5.1,11
26-Jun-00,13.05,0,1004.9,4,7
27-Jun-00,13.9,0,1002.8,8,17
28-Jun-00,14.8,0,1000,8.4,14
29-Jun-00,16.55,0,999.2,4.2,8
30-Jun-00,14.5,5.1,993,4.8,10
01-Jul-00,15,8.7,987,6,9
02-Jul-00,15.95,0,988.8,5.2,10
03-Jul-00,16.15,4,988.7,7.2,12
04-Jul-00,15.75,2.4,989.9,4.7,10
05-Jul-00,16.6,5.2,994.8,3.5,10
06-Jul-00,15.35,0,1000.4,8,11
07-Jul-00,13.2,0,1004.8,10.8,18
08-Jul-00,13.3,3.9,998.2,10.5,18
09-Jul-00,13.55,4.7,985,14,22
10-Jul-00,13,0.1,987.7,15.5,23
11-Jul-00,13.1,0,994.8,9.9,16
12-Jul-00,15.45,0.2,995.8,9.8,19
13-Jul-00,14.9,0.1,996.5,14.4,22
14-Jul-00,14.9,1,998.9,11.9,17
15-Jul-00,16.3,0,1000.7,8.8,15
16-Jul-00,15.55,0,1001.8,6,11
17-Jul-00,16,0,1001.8,4.4,8
18-Jul-00,17.35,0,1003.1,5.4,9
19-Jul-00,17.4,0,1003.6,5.9,9
20-Jul-00,16.65,0,1005.7,6,10
